,date,iso_code,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,growth_rate,growth_accel,growth_accel_rate,growth_rate_NORM_(%),growth_accel_NORM_(%),growth_accel_rate_NORM_(%),LENTO,EXPONENCIAL,DESACELERACAO,ESTAVEL,LINEAR,CLASSIFICACAO,index
70,2020-06-08,GAB,Africa,Gabon,3101.0,0.0,21.0,0.0,1393.2520000000004,0.0,9.435,0.0,,,,,,,,,2225728.0,7.859,23.1,4.45,2.9760000000000004,16562.413,3.4,259.967,7.2,,,,6.3,59.73795699214125,0.4761718528288354,-0.14158902689654732,1.9264094483115528,0.01535542898512852,-0.004565915088569729,0,1,0,0,0,EXPONENCIAL,
71,2020-06-08,GMB,Africa,Gambia,26.0,0.0,1.0,0.0,10.759,0.0,0.414,0.0,,,,,,,,,2416664.0,207.566,17.5,2.339,1.4169999999999998,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,0.26472780677977165,-0.007422121866976714,-0.000201126603824868,1.018183872229891,-0.02854662256529505,-0.0007735638608648769,1,0,1,0,0,LENTO,
72,2020-06-08,GEO,Asia,Georgia,808.0,0.0,13.0,0.0,202.548,0.0,3.259,0.0,,,,,,,,,3989175.0,65.032,38.7,14.864,10.244000000000002,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,7.742799323662753,-0.12441591689225268,-0.0064480584931445465,0.9582672430275684,-0.015398009516367906,-0.0007980270412307606,0,0,1,0,0,DESACELERACAO,
73,2020-06-08,DEU,Europe,Germany,184193.0,214.0,8674.0,6.0,2198.428,2.5540000000000003,103.528,0.07200000000000001,,,,,,,,,83783945.0,237.016,46.6,21.453000000000007,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,1082.6417435908425,-29.70640535173265,0.4593482673922061,0.5877757263255621,-0.016127868785313585,0.0002493842151396666,0,0,1,0,0,DESACELERACAO,
74,2020-06-08,GHA,Africa,Ghana,9638.0,176.0,44.0,0.0,310.173,5.664,1.416,0.0,,,,,,,,,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,165.79832068966218,2.3287281023555697,0.08631749486117342,1.7202564919035297,0.024161943373683027,0.0008955955059262649,0,1,0,0,0,EXPONENCIAL,
75,2020-06-08,GIB,Europe,Gibraltar,175.0,1.0,0.0,0.0,5194.266,29.682,0.0,0.0,,,,,,,,,33691.0,3457.1,,,,,,,,,,,,1.3469354887061995,-0.0060176880810263785,-0.00038847400872127005,0.7696774221178284,-0.0034386789034436442,-0.00022198514784072578,0,0,0,1,0,ESTAVEL,
76,2020-06-08,GRC,Europe,Greece,2952.0,0.0,180.0,0.0,283.218,0.0,17.269000000000002,0.0,,,,,,,,,10423056.0,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,16.706279707945313,-0.5012205720328228,0.01089904901473762,0.5659308844154917,-0.016979016667778547,0.0003692089774640115,0,0,1,0,0,DESACELERACAO,
77,2020-06-08,GRL,North America,Greenland,13.0,0.0,0.0,0.0,228.986,0.0,0.0,0.0,,,,,,,,,56772.0,0.13699999999999998,,,,,,199.941,2.16,,,,,0.07722091425666636,-0.0010827030674441056,-0.00021645969252414012,0.5940070327435873,-0.008328485134185427,-0.001665074557878001,1,0,0,1,0,LENTO,
78,2020-06-08,GRD,North America,Grenada,23.0,0.0,0.0,0.0,204.41,0.0,0.0,0.0,,,,,,,,,112519.0,317.132,29.4,7.3039999999999985,5.021,13593.877,,243.96400000000003,10.71,,,,3.7,0.1514382425403948,-0.006021672078535505,1.2567628258694055e-05,0.6584271414799773,-0.02618118295015437,5.464186199432199e-05,1,0,1,0,0,LENTO,
79,2020-06-08,GUM,Oceania,Guam,179.0,0.0,5.0,0.0,1060.533,0.0,29.624,0.0,,,,,,,,,168783.0,304.128,31.4,9.551,5.4929999999999986,,,310.496,21.52,,,,,1.2686383819929004,-0.02559087067856767,-0.001055960790445734,0.7087365262530171,-0.014296575798082497,-0.0005899222292992928,0,0,1,0,0,DESACELERACAO,
80,2020-06-08,GTM,North America,Guatemala,7055.0,263.0,252.0,22.0,393.792,14.68,14.066,1.228,,,,,,,,,17915567.0,157.834,22.9,4.694,3.016,7423.808000000001,8.7,155.898,10.18,,,76.665,0.6,156.7059356116371,4.952016127417901,0.052303702290985486,2.2212039066142744,0.07019158224546987,0.0007413706915802338,0,1,0,0,0,EXPONENCIAL,
81,2020-06-08,GGY,Europe,Guernsey,252.0,0.0,13.0,0.0,3758.277,0.0,193.879,0.0,,,,,,,,,67052.0,,,,,,,,,,,,,1.1459143140351342,-0.05706565180597555,0.0027885412123057683,0.4547279023948945,-0.02264509992300617,0.0011065639731372098,0,0,1,0,0,DESACELERACAO,
82,2020-06-08,GIN,Africa,Guinea,4165.0,48.0,23.0,0.0,317.145,3.655,1.751,0.0,,,,,,,,,13132792.0,51.755,19.0,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,63.767755000199564,0.05882206707768744,-0.050675102162749765,1.5310385354189573,0.0014122945276755685,-0.001216689127557017,0,0,0,0,1,LINEAR,
83,2020-06-08,GNB,Africa,Guinea-Bissau,1368.0,0.0,12.0,0.0,695.123,0.0,6.098,0.0,,,,,,,,,1967998.0,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,21.81080256697881,-0.32401385193343124,-0.048978626807481836,1.5943569127908492,-0.02368522309454907,-0.0035803089771551046,0,0,1,0,0,DESACELERACAO,
84,2020-06-08,GUY,South America,Guyana,154.0,0.0,12.0,0.0,195.79,0.0,15.255999999999998,0.0,,,,,,,,,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.15899999999998,1.6,1.7530504072580273,-0.032551407516668934,-0.0039468078111178605,1.1383444202974204,-0.021137277608226576,-0.002562862215011597,0,0,1,0,0,DESACELERACAO,
85,2020-06-08,HTI,North America,Haiti,3334.0,262.0,51.0,1.0,292.391,22.977,4.473,0.08800000000000001,,,,,,,,,11402533.0,398.448,24.3,4.8,2.954,1653.1729999999998,23.5,430.548,6.65,2.9,23.1,22.863000000000003,0.7,84.72641549200868,3.7847594774287887,0.11768991229951745,2.5412842079186766,0.1135200803068023,0.0035299913707113814,0,1,0,0,0,EXPONENCIAL,
86,2020-06-08,HND,North America,Honduras,6327.0,172.0,258.0,8.0,638.794,17.366,26.048,0.8079999999999999,,,,,,,,,9904608.0,82.805,24.9,4.652,2.883,4541.795,16.0,240.208,7.21,2.0,,84.169,0.7,120.89135225716468,2.024393321345679,-0.08508074989396848,1.9107215466597864,0.031996101175054185,-0.0013447249864701827,0,1,0,0,0,EXPONENCIAL,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0,0,0,0,0,,0.0
88,2020-06-08,HUN,Europe,Hungary,3970.0,0.0,542.0,0.0,410.958,0.0,56.106,0.0,,,,,,,,,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,34.90993886799262,-0.8932501154747858,-0.021356381091334968,0.8793435483121568,-0.022500002908684792,-0.0005379441080940796,0,0,1,0,0,DESACELERACAO,
89,2020-06-08,ISL,Europe,Iceland,1807.0,1.0,10.0,0.0,5295.238,2.93,29.304,0.0,,,,,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,6.313539991793709,-0.2825942545482984,0.012686911593790684,0.3493934693853741,-0.01563886300765348,0.0007020980406082282,0,0,1,0,0,DESACELERACAO,
90,2020-06-08,IND,Asia,India,256611.0,9983.0,7135.0,206.0,185.949,7.234,5.17,0.149,,,,,,,,,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,5045.147158648242,151.37532740536705,3.594157890349003,1.9660681571126108,0.05899019426500308,0.0014006250279017668,0,1,0,0,0,EXPONENCIAL,
91,2020-06-08,IDN,Asia,Indonesia,31186.0,672.0,1851.0,50.0,114.016,2.457,6.767,0.183,,,,,,,,,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.8640000000001,6.32,2.8,76.1,64.204,1.04,505.09901268676873,7.543505711559995,0.08659508878462949,1.6196338507239425,0.024188756851022872,0.00027767295832947314,0,1,0,0,0,EXPONENCIAL,
92,2020-06-08,IRN,Asia,Iran,171789.0,2364.0,8281.0,72.0,2045.279,28.145,98.592,0.857,,,,,,,,,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,2022.6406553667941,24.96313158884213,0.44833681305418027,1.1773982358397768,0.014531274754985554,0.00026098109486298913,0,1,0,0,0,EXPONENCIAL,
93,2020-06-08,IRQ,Asia,Iraq,12366.0,1268.0,346.0,28.0,307.44,31.525,8.602,0.696,,,,,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4,281.18815728014243,17.004102555982403,1.5017161957056744,2.273881265406295,0.13750689435534855,0.012143912305561009,0,1,0,0,0,EXPONENCIAL,
94,2020-06-08,IRL,Europe,Ireland,25201.0,18.0,1679.0,9.0,5103.694,3.645,340.03,1.823,,,,,,,,,4937796.0,69.874,38.7,13.928,8.677999999999999,67335.293,0.2,126.459,3.28,23.0,25.7,,2.96,186.42868351045826,-6.452105573583242,0.053978524112482065,0.7397670073031161,-0.025602577570664826,0.0002141919928275944,0,0,1,0,0,DESACELERACAO,
95,2020-06-08,IMN,Europe,Isle of Man,336.0,0.0,24.0,0.0,3951.454,0.0,282.247,0.0,,,,,,,,,85032.0,147.872,,,,,,,,,,,,1.8331069725408555,-0.0883136656474368,0.003387346122837196,0.5455675513514451,-0.026283829061737145,0.0010081387270348798,0,0,1,0,0,DESACELERACAO,
96,2020-06-08,ISR,Asia,Israel,17915.0,132.0,298.0,1.0,2069.772,15.25,34.429,0.116,,,,,,,,,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,118.99376542812416,-1.3863573365582156,0.2493488782921301,0.6642130361603358,-0.007738528253185686,0.0013918441434112765,0,0,0,1,0,ESTAVEL,
97,2020-06-08,ITA,Europe,Italy,234998.0,197.0,33899.0,53.0,3886.717,3.258,560.668,0.877,,,,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,1298.8607877794395,-39.65501700987815,0.484366165992689,0.5527114221310137,-0.01687461893713059,0.00020611501629489996,0,0,1,0,0,DESACELERACAO,
98,2020-06-08,JAM,North America,Jamaica,598.0,2.0,10.0,0.0,201.948,0.675,3.377,0.0,,,,,,,,,2961161.0,266.879,31.4,9.684,6.39,8193.571,,206.537,11.28,5.3,28.6,66.425,1.7,5.978868493848273,-0.1417759278269534,-0.0020160559049252668,0.9998107849244602,-0.02370834913494204,-0.0003371330944691082,0,0,1,0,0,DESACELERACAO,
99,2020-06-08,JPN,Asia,Japan,17174.0,33.0,916.0,0.0,135.78799999999998,0.261,7.242000000000001,0.0,,,,,,,,,126476458.0,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,121.48860338058606,-3.3645519559282238,0.06486412181924597,0.7073984126038548,-0.01959096282711205,0.00037768791090745296,0,0,1,0,0,DESACELERACAO,
100,2020-06-08,JEY,Europe,Jersey,311.0,0.0,30.0,0.0,3076.984000000001,0.0,296.815,0.0,,,,,,,,,101073.0,,,,,,,,,,,,,1.8342987304105072,-0.0687389792707533,0.0031271905475749344,0.5898066657268511,-0.022102565681914245,0.0010055275072588213,0,0,1,0,0,DESACELERACAO,
101,2020-06-08,JOR,Asia,Jordan,808.0,13.0,9.0,0.0,79.191,1.274,0.882,0.0,,,,,,,,,10203140.0,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,8.743083508923664,0.020425302128796268,0.007241642624739102,1.0820647907083742,0.002527883926831221,0.0008962428991013739,0,0,0,0,1,LINEAR,
102,2020-06-08,KAZ,Asia,Kazakhstan,12859.0,165.0,56.0,3.0,684.8380000000002,8.787,2.982,0.16,,,,,,,,,18776707.0,6.681,30.6,6.9910000000000005,4.625,24055.588,0.1,466.792,7.11,7.0,43.1,98.999,6.7,222.32883738362426,2.1604236225273468,-0.34255339124718137,1.7289745499931897,0.016800868049827725,-0.002663919365791907,0,1,0,0,0,EXPONENCIAL,
103,2020-06-08,KEN,Africa,Kenya,2767.0,167.0,84.0,1.0,51.459,3.1060000000000003,1.5619999999999998,0.019,,,,,,,,,53771300.0,87.324,20.0,2.6860000000000004,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,59.4779444043503,2.270883697736756,0.0969584582165158,2.1495462379598957,0.08207024567172952,0.0035041004053673933,0,1,0,0,0,EXPONENCIAL,
104,2020-06-08,OWID_KOS,Europe,Kosovo,1142.0,0.0,30.0,0.0,590.861,0.0,15.522,0.0,,,,,,,,,1932774.0,168.155,,,,9795.834,0.6,,,,,,,11.552461649556275,-0.15172272477112608,-0.002490238407173921,1.0115990936564159,-0.013285702694494405,-0.00021805940518160438,0,0,1,0,0,DESACELERACAO,
105,2020-06-08,KWT,Asia,Kuwait,31848.0,717.0,264.0,10.0,7457.565,167.894,61.819,2.342,,,,,,,,,4270563.0,232.128,33.7,2.345,1.114,65530.537,,132.235,15.84,2.7,37.0,,2.0,585.6112179608805,7.2609432486409915,-0.6994122858873286,1.838769209874656,0.02279874167495915,-0.0021960948439064573,0,1,0,0,0,EXPONENCIAL,
106,2020-06-08,KGZ,Asia,Kyrgyzstan,2032.0,25.0,23.0,1.0,311.456,3.832,3.525,0.153,,,,,,,,,6524191.0,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5,31.48555193634155,0.25984143260811177,-0.030252237207240764,1.5494858236388558,0.012787472077170854,-0.0014887912011437381,0,1,0,0,0,EXPONENCIAL,
107,2020-06-08,LAO,Asia,Laos,19.0,0.0,0.0,0.0,2.611,0.0,0.0,0.0,,,,,,,,,7275556.0,29.715,24.4,4.029,2.322,6397.36,22.7,368.111,4.0,7.3,51.2,49.839,1.5,0.07308522321818532,-0.0037916291498399936,0.0002125566091909004,0.3846590695693964,-0.019955942893894702,0.0011187189957415807,1,0,1,0,0,LENTO,
108,2020-06-08,LVA,Europe,Latvia,1088.0,2.0,25.0,0.0,576.821,1.06,13.254,0.0,,,,,,,,,1886202.0,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51.0,,5.57,7.78147609827214,-0.20111570586227906,-0.0008218103924341601,0.7152092002088365,-0.01848489943587124,-7.553404342225738e-05,0,0,1,0,0,DESACELERACAO,
109,2020-06-08,LBN,Asia,Lebanon,1331.0,11.0,30.0,1.0,195.006,1.612,4.395,0.147,,,,,,,,,6825442.0,594.561,31.1,8.514,5.43,13367.565,,266.591,12.71,26.9,40.7,,2.9,14.968224839854386,0.07492927679987738,-0.01292500764730892,1.1245848865405246,0.005629547468059908,-0.0009710749547189273,0,0,0,0,1,LINEAR,
110,2020-06-08,LSO,Africa,Lesotho,4.0,0.0,0.0,0.0,1.867,0.0,0.0,0.0,,,,,,,,,2142252.0,73.562,22.2,4.506,2.647,2851.153,59.6,405.126,3.94,0.4,53.9,2.117,,0.13977417362762046,0.006996717604086828,0.00013300245976438535,3.4943543406905118,0.17491794010217068,0.0033250614941096337,1,1,0,0,0,LENTO,
111,2020-06-08,LBR,Africa,Liberia,359.0,14.0,30.0,0.0,70.98100000000002,2.768,5.932,0.0,,,,,,,,,5057677.0,49.127,19.2,3.057,1.756,752.788,38.6,272.509,2.42,1.5,18.1,1.188,0.8,5.639158669698696,0.12217686289562407,0.012615045434437856,1.5707962868241494,0.034032552338613936,0.003513940232433943,0,1,0,0,0,EXPONENCIAL,
112,2020-06-08,LBY,Africa,Libya,256.0,0.0,5.0,0.0,37.256,0.0,0.728,0.0,,,,,,,,,6871287.0,3.623,29.0,4.424,2.8160000000000003,17881.509,,341.862,10.43,,,,3.7,5.9154107825196025,0.29826675987965384,0.010317316838025007,2.3107073369217197,0.11651045307798978,0.004030201889853519,0,1,0,0,0,EXPONENCIAL,
113,2020-06-08,LIE,Europe,Liechtenstein,83.0,0.0,1.0,0.0,2176.364,0.0,26.221,0.0,,,,,,,,,38137.0,237.012,,,,,,,7.77,,,,2.397,0.2524787355356096,-0.012197798649145384,0.0005969362618347969,0.3041912476332645,-0.014696142950777568,0.0007192003154636108,0,0,1,0,0,DESACELERACAO,
114,2020-06-08,LTU,Europe,Lithuania,1714.0,9.0,71.0,0.0,629.617,3.306,26.081,0.0,,,,,,,,,2722291.0,45.135,43.5,19.002,13.778,29524.265,0.7,342.9890000000001,3.67,21.3,38.0,,6.56,12.187556183025546,-0.2382923572665148,0.006912987226009065,0.711059287224361,-0.013902704624650805,0.00040332480898535976,0,0,1,0,0,DESACELERACAO,
115,2020-06-08,LUX,Europe,Luxembourg,4039.0,4.0,110.0,0.0,6452.324000000001,6.39,175.726,0.0,,,,,,,,,625976.0,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,19.06413900036922,-0.7110432013743254,0.02545868661427058,0.4720014607667546,-0.017604436775794142,0.000630321530435023,0,0,1,0,0,DESACELERACAO,
116,2020-06-08,MKD,Europe,Macedonia,3028.0,111.0,153.0,2.0,1453.4070000000004,53.279,73.438,0.96,,,,,,,,,2083380.0,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,,,,4.28,46.913822179506795,1.7879180235767147,0.16421915767325687,1.5493336254790884,0.0590461698671306,0.0054233539522211644,0,1,0,0,0,EXPONENCIAL,
117,2020-06-08,MDG,Africa,Madagascar,1052.0,26.0,9.0,1.0,37.991,0.939,0.325,0.036000000000000004,,,,,,,,,27691019.0,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,,,50.54,0.2,22.755772853639137,0.6653154213731813,-0.00919825962164276,2.163096278863036,0.06324291077691838,-0.0008743592796238366,0,1,0,0,0,EXPONENCIAL,
118,2020-06-08,MWI,Africa,Malawi,438.0,29.0,4.0,0.0,22.896,1.516,0.209,0.0,,,,,,,,,19129955.0,197.519,18.1,2.979,1.783,1095.042,71.4,227.349,3.94,4.4,24.7,8.704,1.3,11.273644871091877,0.4411006598190903,-0.006119618581730184,2.573891523080337,0.10070791320070556,-0.001397173192175841,0,1,0,0,0,EXPONENCIAL,
119,2020-06-08,MYS,Asia,Malaysia,8322.0,19.0,117.0,0.0,257.122,0.5870000000000001,3.615,0.0,,,,,,,,,32365998.0,96.254,29.9,6.292999999999998,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,70.2937358111833,-0.025527391228404053,0.031709403095422355,0.8446735858109023,-0.00030674586912285564,0.0003810310393585959,0,0,0,1,0,ESTAVEL,
120,2020-06-08,MDV,Asia,Maldives,1903.0,2.0,8.0,1.0,3520.54,3.7,14.8,1.85,,,,,,,,,540542.0,1454.433,30.6,4.12,2.875,15183.616000000002,,164.905,9.19,2.1,55.0,95.803,,32.05089288150623,-0.018753584146887096,-0.08152768595401395,1.6842297888337483,-0.0009854747318385232,-0.004284166366474722,0,0,0,0,1,LINEAR,
121,2020-06-08,MLI,Africa,Mali,1533.0,10.0,92.0,2.0,75.70100000000002,0.494,4.543,0.099,,,,,,,,,20250834.0,15.196,16.4,2.519,1.486,2014.306,,268.024,2.42,1.6,23.0,52.232,0.1,26.588573357795127,0.3519220680628355,-0.008434357575241476,1.734414439516969,0.02295642974969573,-0.0005501864041253409,0,1,0,0,0,EXPONENCIAL,
122,2020-06-08,MLT,Europe,Malta,629.0,7.0,9.0,0.0,1424.563,15.854,20.383,0.0,,,,,,,,,441539.0,1454.037,42.4,19.426,11.324000000000002,36513.323,0.2,168.71099999999996,8.83,20.9,30.2,,4.485,4.898990293767292,-0.1108750522809059,-0.0010077058771002408,0.7788537827928922,-0.017627194321288696,-0.00016020761162165991,0,0,1,0,0,DESACELERACAO,
123,2020-06-08,MRT,Africa,Mauritania,947.0,0.0,43.0,0.0,203.671,0.0,9.248,0.0,,,,,,,,,4649660.0,4.289,20.3,3.138,1.7919999999999998,3597.633,6.0,232.347,2.42,,,15.95,,24.832779750519947,1.1683546200323178,0.016976142016546944,2.6222576294107656,0.12337429989781605,0.0017926232330039012,0,1,0,0,0,EXPONENCIAL,
124,2020-06-08,MUS,Africa,Mauritius,337.0,0.0,10.0,0.0,264.986,0.0,7.862999999999999,0.0,,,,,,,,,1271767.0,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,1.4689132335292905,-0.06050672578183833,0.003685844845321185,0.43587929778317225,-0.01795451803615381,0.001093722506030025,0,0,1,0,0,DESACELERACAO,
125,2020-06-08,MEX,North America,Mexico,117103.0,3484.0,13699.0,188.0,908.249,27.022,106.249,1.4580000000000002,,,,,,,,,128932753.0,66.444,29.3,6.857,4.3210000000000015,17336.468999999994,2.5,152.783,13.06,6.9,21.4,87.84700000000002,1.38,2276.1238746585473,54.84986964960225,0.5489513463392819,1.9436939059277276,0.04683899613981047,0.0004687765013187381,0,1,0,0,0,EXPONENCIAL,
126,2020-06-08,MDA,Europe,Moldova,9700.0,189.0,341.0,10.0,2404.583,46.852,84.53200000000002,2.479,,,,,,,,80.56,4033963.0,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,147.7025064393111,2.109047726166112,0.0830623190273038,1.5227062519516603,0.02174276006356816,0.0008563125672917918,0,1,0,0,0,EXPONENCIAL,
127,2020-06-08,MCO,Europe,Monaco,99.0,0.0,5.0,0.0,2522.679,0.0,127.408,0.0,,,,,,,,,39244.0,19347.5,,,,,,,5.46,,,,13.8,0.4254743889170956,-0.017069773972086363,0.00045599076274114474,0.4297721100172683,-0.01724219593140036,0.00046059673004156037,0,0,1,0,0,DESACELERACAO,
128,2020-06-08,MNG,Asia,Mongolia,194.0,1.0,0.0,0.0,59.177,0.305,0.0,0.0,,,,,,,,,3278292.0,1.98,28.6,4.0310000000000015,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,3.192533248582378,-0.015026369616096468,-0.00853506316154173,1.6456356951455555,-0.0077455513485033345,-0.004399517093578211,0,0,0,0,1,LINEAR,
129,2020-06-08,MNE,Europe,Montenegro,324.0,0.0,9.0,0.0,515.873,0.0,14.33,0.0,,,,,,,,,628062.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,1.4063741037512856,-0.06936196288102113,0.0033380939752705656,0.43406608140471775,-0.02140801323488306,0.0010302759182933845,0,0,1,0,0,DESACELERACAO,
130,2020-06-08,MSR,North America,Montserrat,11.0,0.0,1.0,0.0,2200.44,0.0,200.04,0.0,,,,,,,,,4999.0,,,,,,,,,,,,,0.04318303817051468,-0.0021921690713656576,0.00011603193371305196,0.3925730742774061,-0.0199288097396878,0.001054835761027745,1,0,1,0,0,LENTO,
131,2020-06-08,MAR,Africa,Morocco,8224.0,92.0,208.0,0.0,222.80900000000003,2.4930000000000003,5.635,0.0,,,,,,,,,36910558.0,80.08,29.6,6.769,4.209,7485.013000000001,1.0,419.146,7.14,0.8,47.1,,1.1,91.69498228841644,-1.205259188083167,0.017354654044133343,1.1149681698494218,-0.014655388960155237,0.0002110244898362517,0,0,1,0,0,DESACELERACAO,
132,2020-06-08,MOZ,Africa,Mozambique,426.0,15.0,2.0,0.0,13.63,0.48,0.064,0.0,,,,,,,,,31255435.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.94199999999995,3.3,5.1,29.1,12.227,0.7,9.626267429824994,0.4395717871355945,0.028850363082597082,2.2596871900997644,0.10318586552478744,0.006772385700140159,0,1,0,0,0,EXPONENCIAL,
133,2020-06-08,MMR,Asia,Myanmar,243.0,3.0,6.0,0.0,4.466,0.055,0.11,0.0,,,,,,,,,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.28699999999998,0.9,2.8689201977397163,-0.011769216590292307,0.0006990024361537173,1.1806255957776608,-0.004843299008350743,0.00028765532352004826,0,0,0,0,1,LINEAR,
134,2020-06-08,NAM,Africa,Namibia,29.0,0.0,0.0,0.0,11.413,0.0,0.0,0.0,,,,,,,,,2540916.0,3.0780000000000003,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,0.3888081725327629,0.014206266033836684,0.000992419925224544,1.3407178363198722,0.04898712425460925,0.003422137673188082,1,1,0,0,0,LENTO,
135,2020-06-08,NPL,Asia,Nepal,3448.0,536.0,13.0,2.0,118.338,18.396,0.446,0.069,,,,,,,,,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,89.09474366099299,5.332324999498177,0.3398558501678082,2.583954282511397,0.1546497969692047,0.00985660818352112,0,1,0,0,0,EXPONENCIAL,
136,2020-06-08,NLD,Europe,Netherlands,47574.0,239.0,6013.0,2.0,2776.443,13.948,350.922,0.117,,,,,,,,,17134873.0,508.544,43.2,18.779,11.880999999999998,48472.545,,109.361,5.29,24.4,27.3,,3.32,338.4396681813327,-7.352294389709227,0.295549919154956,0.7113962840655246,-0.015454438116847912,0.0006212425256546768,0,0,1,0,0,DESACELERACAO,
137,2020-06-08,NCL,Oceania,New Caledonia,20.0,0.0,0.0,0.0,70.055,0.0,0.0,0.0,,,,,,,,,285491.0,15.342,33.4,9.954,6.489,,,,23.36,,,,,0.10392493644148994,-0.0007852569158614783,-7.328200832675813e-05,0.5196246822074497,-0.003926284579307391,-0.0003664100416337906,1,0,0,1,0,LENTO,
138,2020-06-08,NZL,Oceania,New Zealand,1154.0,0.0,22.0,0.0,239.308,0.0,4.562,0.0,,,,,,,,,4822233.0,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,4.565533101139874,-0.21264564065751496,0.008611269221646612,0.3956267851940965,-0.01842683194605849,0.0007462105044754429,0,0,1,0,0,DESACELERACAO,
139,2020-06-08,NIC,North America,Nicaragua,1309.0,0.0,46.0,0.0,197.598,0.0,6.944,0.0,,,,,,,,,6624554.0,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,33.58693736491374,1.289392490881585,-0.014407792640397838,2.5658470103066264,0.09850210014374218,-0.0011006717066766873,0,1,0,0,0,EXPONENCIAL,
140,2020-06-08,NER,Africa,Niger,973.0,3.0,65.0,0.0,40.196,0.124,2.685,0.0,,,,,,,,,24206636.0,16.955,15.1,2.553,1.378,926.0,44.5,238.33900000000003,2.42,0.1,15.4,8.978,0.3,7.9952848281994155,-0.24535162972716265,0.003352497396785157,0.8217147819321085,-0.02521599483321301,0.0003445526615400984,0,0,1,0,0,DESACELERACAO,
141,2020-06-08,NGA,Africa,Nigeria,12486.0,253.0,354.0,12.0,60.57100000000001,1.227,1.717,0.058,,,,,,,,,206139587.0,209.588,18.1,2.7510000000000003,1.4469999999999998,5338.4540000000015,,181.013,2.42,0.6,10.8,41.949,,234.19585328553532,4.1552573684225615,-0.07865747277049966,1.8756675739671256,0.03327933179899538,-0.0006299653433485476,0,1,0,0,0,EXPONENCIAL,
